taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
11194308	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desulfobacterota_C						phylum			accepted			Bacteria	Desulfobacterota_C				
11626047	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			BS750m-G25						phylum			accepted			Bacteria	BS750m-G25				
10707955	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Bacteroidota		Bacteroidota	Bacteroidota			phylum			accepted			Bacteria	Bacteroidota				
10848431	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			ARS69						phylum			accepted			Bacteria	ARS69				
10869747	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			SLNR01						phylum			accepted			Bacteria	SLNR01				
10781589	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBP13						phylum			accepted			Bacteria	UBP13				
11849343	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACQOV01						phylum			accepted			Bacteria	JACQOV01				
10708123	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			TA06						phylum			accepted			Bacteria	TA06				
11203642	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_G						phylum			accepted			Bacteria	Firmicutes_G				
11200720	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Gemmatimonadota_A						phylum			accepted			Bacteria	Gemmatimonadota_A				
11145780	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			DUMJ01						phylum			accepted			Bacteria	DUMJ01				
11819347	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAAXHH01						phylum			accepted			Bacteria	JAAXHH01				
11141473	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Chlamydiota		Chlamydiota	Chlamydiota			phylum			accepted			Bacteria	Chlamydiota				
10764983	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			RUG730						phylum			accepted			Bacteria	RUG730				
10768945	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Dormibacterota		Dormibacterota	Dormibacterota			phylum			accepted			Bacteria	Dormibacterota				
10864992	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBP17						phylum			accepted			Bacteria	UBP17				
10863644	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			CSP1-3						phylum			accepted			Bacteria	CSP1-3				
10720360	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Aerophobota		Aerophobota	Aerophobota			phylum			accepted			Bacteria	Aerophobota				
10849189	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA3054						phylum			accepted			Bacteria	UBA3054				
10747830	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Patescibacteria		Patescibacteria	Patescibacteria			phylum			accepted			Bacteria	Patescibacteria				
10683393	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Dependentiae		Dependentiae	Dependentiae			phylum			accepted			Bacteria	Dependentiae				
11143658	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA8481						phylum			accepted			Bacteria	UBA8481				
10848613	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firestonebacteria		Firestonebacteria	Firestonebacteria			phylum			accepted			Bacteria	Firestonebacteria				
11775407	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			BS750m-G34						phylum			accepted			Bacteria	BS750m-G34				
10715929	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desulfobacterota		Desulfobacterota	Desulfobacterota			phylum			accepted			Bacteria	Desulfobacterota				
11379028	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desulfobacterota_D						phylum			accepted			Bacteria	Desulfobacterota_D				
10672378	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			SM23-31						phylum			accepted			Bacteria	SM23-31				
11621874	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAGOEH01						phylum			accepted			Bacteria	JAGOEH01				
10748301	aa1bc573-f338-482d-b6aa-f371d57f20f5	3			Caldatribacteriota		Caldatribacteriota	Caldatribacteriota			phylum			accepted			Bacteria	Caldatribacteriota				
10807863	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Hydrogenedentota		Hydrogenedentota	Hydrogenedentota			phylum			accepted			Bacteria	Hydrogenedentota				
11216019	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Nitrospinota_B						phylum			accepted			Bacteria	Nitrospinota_B				
10731046	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			CG2-30-70-394						phylum			accepted			Bacteria	CG2-30-70-394				
11179054	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACIXR01						phylum			accepted			Bacteria	JACIXR01				
10810028	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Aquificota		Aquificota	Aquificota			phylum			accepted			Bacteria	Aquificota				
11416891	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JADJOY01						phylum			accepted			Bacteria	JADJOY01				
10751434	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			4572-55						phylum			accepted			Bacteria	4572-55				
11605907	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			HKB111						phylum			accepted			Bacteria	HKB111				
10821206	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			TA06_A						phylum			accepted			Bacteria	TA06_A				
11810650	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACPSX01						phylum			accepted			Bacteria	JACPSX01				
10799514	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Zixibacteria		Zixibacteria	Zixibacteria			phylum			accepted			Bacteria	Zixibacteria				
10818407	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA2233						phylum			accepted			Bacteria	UBA2233				
11576260	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA6266						phylum			accepted			Bacteria	UBA6266				
11143796	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_B						phylum			accepted			Bacteria	Firmicutes_B				
11930699	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			VGIX01						phylum			accepted			Bacteria	VGIX01				
10814448	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Myxococcota		Myxococcota	Myxococcota			phylum			accepted			Bacteria	Myxococcota				
10773962	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Verrucomicrobiota		Verrucomicrobiota	Verrucomicrobiota			phylum			accepted			Bacteria	Verrucomicrobiota				
10685384	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Fusobacteriota		Fusobacteriota	Fusobacteriota			phylum			accepted			Bacteria	Fusobacteriota				
10841181	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Acidobacteriota		Acidobacteriota	Acidobacteriota			phylum			accepted			Bacteria	Acidobacteriota				
10885487	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBP18						phylum			accepted			Bacteria	UBP18				
10690675	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Chloroflexota		Chloroflexota	Chloroflexota			phylum			accepted			Bacteria	Chloroflexota				
10722104	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Wallbacteria		Wallbacteria	Wallbacteria			phylum			accepted			Bacteria	Wallbacteria				
10742187	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			AABM5-125-24						phylum			accepted			Bacteria	AABM5-125-24				
11472653	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA8248						phylum			accepted			Bacteria	UBA8248				
10897891	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Thermotogota		Thermotogota	Thermotogota			phylum			accepted			Bacteria	Thermotogota				
11202692	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			QNDG01						phylum			accepted			Bacteria	QNDG01				
10779189	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Riflebacteria		Riflebacteria	Riflebacteria			phylum			accepted			Bacteria	Riflebacteria				
10760200	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Nitrospinota		Nitrospinota	Nitrospinota			phylum			accepted			Bacteria	Nitrospinota				
10778520	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Elusimicrobiota		Elusimicrobiota	Elusimicrobiota			phylum			accepted			Bacteria	Elusimicrobiota				
10853889	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Thermosulfidibacterota		Thermosulfidibacterota	Thermosulfidibacterota			phylum			accepted			Bacteria	Thermosulfidibacterota				
10779781	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			CSSED10-310						phylum			accepted			Bacteria	CSSED10-310				
11121594	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desulfobacterota_G						phylum			accepted			Bacteria	Desulfobacterota_G				
11124691	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desulfobacterota_B						phylum			accepted			Bacteria	Desulfobacterota_B				
10804946	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			DTU030						phylum			accepted			Bacteria	DTU030				
10671431	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			B130-G9						phylum			accepted			Bacteria	B130-G9				
10704569	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA6262						phylum			accepted			Bacteria	UBA6262				
11478379	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAHJDO01						phylum			accepted			Bacteria	JAHJDO01				
10789133	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Calescibacterota		Calescibacterota	Calescibacterota			phylum			accepted			Bacteria	Calescibacterota				
10769556	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Fermentibacterota		Fermentibacterota	Fermentibacterota			phylum			accepted			Bacteria	Fermentibacterota				
11800809	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACPUC01						phylum			accepted			Bacteria	JACPUC01				
68	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Cyanobacteria		Cyanobacteria	Cyanobacteria			phylum			accepted			Bacteria	Cyanobacteria				
10884362	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Eremiobacterota		Eremiobacterota	Eremiobacterota			phylum			accepted			Bacteria	Eremiobacterota				
11465024	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Bdellovibrionota_E						phylum			accepted			Bacteria	Bdellovibrionota_E				
10899072	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Muirbacteria		Muirbacteria	Muirbacteria			phylum			accepted			Bacteria	Muirbacteria				
10682846	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Krumholzibacteriota		Krumholzibacteriota	Krumholzibacteriota			phylum			accepted			Bacteria	Krumholzibacteriota				
10894271	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Armatimonadota		Armatimonadota	Armatimonadota			phylum			accepted			Bacteria	Armatimonadota				
10807793	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Tectomicrobia		Tectomicrobia	Tectomicrobia			phylum			accepted			Bacteria	Tectomicrobia				
10704500	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Schekmanbacteria		Schekmanbacteria	Schekmanbacteria			phylum			accepted			Bacteria	Schekmanbacteria				
10761313	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Bipolaricaulota		Bipolaricaulota	Bipolaricaulota			phylum			accepted			Bacteria	Bipolaricaulota				
11872633	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Chrysiogenota		Chrysiogenota	Chrysiogenota			phylum			accepted			Bacteria	Chrysiogenota				
10739891	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			BMS3Abin14						phylum			accepted			Bacteria	BMS3Abin14				
11844130	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACRDZ01						phylum			accepted			Bacteria	JACRDZ01				
11159025	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JABMQX01						phylum			accepted			Bacteria	JABMQX01				
10781403	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Goldbacteria		Goldbacteria	Goldbacteria			phylum			accepted			Bacteria	Goldbacteria				
11125874	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Mcinerneyibacteriota		Mcinerneyibacteriota	Mcinerneyibacteriota			phylum			accepted			Bacteria	Mcinerneyibacteriota				
10810193	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Desantisbacteria		Desantisbacteria	Desantisbacteria			phylum			accepted			Bacteria	Desantisbacteria				
11866101	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAFGOL01						phylum			accepted			Bacteria	JAFGOL01				
11517922	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Atribacterota		Atribacterota	Atribacterota			phylum			accepted			Bacteria	Atribacterota				
11371390	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_A						phylum			accepted			Bacteria	Firmicutes_A				
11197078	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_H						phylum			accepted			Bacteria	Firmicutes_H				
10893982	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Synergistota		Synergistota	Synergistota			phylum			accepted			Bacteria	Synergistota				
10755940	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBP6						phylum			accepted			Bacteria	UBP6				
10696429	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Eisenbacteria		Eisenbacteria	Eisenbacteria			phylum			accepted			Bacteria	Eisenbacteria				
10831162	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			CG03						phylum			accepted			Bacteria	CG03				
10743742	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Myxococcota_A						phylum			accepted			Bacteria	Myxococcota_A				
10876920	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Margulisbacteria		Margulisbacteria	Margulisbacteria			phylum			accepted			Bacteria	Margulisbacteria				
10874215	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Calditrichota		Calditrichota	Calditrichota			phylum			accepted			Bacteria	Calditrichota				
11620478	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACPWU01						phylum			accepted			Bacteria	JACPWU01				
11868475	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAFGND01						phylum			accepted			Bacteria	JAFGND01				
10876299	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBP4						phylum			accepted			Bacteria	UBP4				
10885010	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Deinococcota		Deinococcota	Deinococcota			phylum			accepted			Bacteria	Deinococcota				
10844691	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Coprothermobacterota		Coprothermobacterota	Coprothermobacterota			phylum			accepted			Bacteria	Coprothermobacterota				
10825796	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Marinisomatota		Marinisomatota	Marinisomatota			phylum			accepted			Bacteria	Marinisomatota				
11217966	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			CAIJMQ01						phylum			accepted			Bacteria	CAIJMQ01				
11193911	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_D						phylum			accepted			Bacteria	Firmicutes_D				
11639670	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JAGOBX01						phylum			accepted			Bacteria	JAGOBX01				
10830501	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Moduliflexota		Moduliflexota	Moduliflexota			phylum			accepted			Bacteria	Moduliflexota				
10813635	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Actinobacteriota		Actinobacteriota	Actinobacteriota			phylum			accepted			Bacteria	Actinobacteriota				
11766892	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			JACPQY01						phylum			accepted			Bacteria	JACPQY01				
10725132	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Gemmatimonadota		Gemmatimonadota	Gemmatimonadota			phylum			accepted			Bacteria	Gemmatimonadota				
11619505	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA1439						phylum			accepted			Bacteria	UBA1439				
10707313	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Edwardsbacteria		Edwardsbacteria	Edwardsbacteria			phylum			accepted			Bacteria	Edwardsbacteria				
11157936	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_F						phylum			accepted			Bacteria	Firmicutes_F				
11117542	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Firmicutes_E						phylum			accepted			Bacteria	Firmicutes_E				
11112858	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Bdellovibrionota_C						phylum			accepted			Bacteria	Bdellovibrionota_C				
10855228	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			KSB1						phylum			accepted			Bacteria	KSB1				
10716523	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Sumerlaeota		Sumerlaeota	Sumerlaeota			phylum			accepted			Bacteria	Sumerlaeota				
10897559	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			B26-G2						class			accepted			Bacteria		B26-G2			
10682923	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Hydrothermia		Hydrothermia	Hydrothermia			class			accepted			Bacteria		Hydrothermia			
10724297	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			E44-bin80						class			accepted			Bacteria		E44-bin80			
10676888	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA3073						class			accepted			Bacteria		UBA3073			
10826773	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			32-111						class			accepted			Bacteria		32-111			
10842633	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA3072						class			accepted			Bacteria		UBA3072			
10806450	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			Acidulodesulfobacterales		Acidulodesulfobacterales	Acidulodesulfobacterales			order			accepted			Bacteria			Acidulodesulfobacterales		
10822739	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			UBA2258						order			accepted			Bacteria			UBA2258		
11201378	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			DTGQ01						order			accepted			Bacteria			DTGQ01		
11170286	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			B3-TA06						order			accepted			Bacteria			B3-TA06		
10749670	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	3			SM23-42						order			accepted			Bacteria			SM23-42		
11856190	7ddf754f-d193-4cc9-b351-99906754a03b	0			Naldaviricetes		Naldaviricetes	Naldaviricetes			class			accepted			incertae sedis		Naldaviricetes			
10839976	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11913170			IMC4						order			accepted			Archaea	Altiarchaeota	Altiarchaeia	IMC4		
11513758	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11913170			Altiarchaeales		Altiarchaeales	Altiarchaeales			order			accepted			Archaea	Altiarchaeota	Altiarchaeia	Altiarchaeales		
11608357	a97f36e5-ded1-49cc-bdec-ac6170fc7b9c	11913170			JAFGQM01						order			accepted			Archaea	Altiarchaeota	Altiarchaeia	JAFGQM01		
335	7ea21580-4f06-469d-995b-3f713fdcc37c	37			Glaucophyceae		Glaucophyceae	Glaucophyceae			class			accepted			Plantae	Glaucophyta	Glaucophyceae			
12190099	7ddf754f-d193-4cc9-b351-99906754a03b	35			Andreaeobryopsida		Andreaeobryopsida	Andreaeobryopsida			class		Goffinet, B., & Buck, W. R. (2004). Systematics of the Bryophyta (mosses): from molecules to a revised classification. Monographs in Systematic Botany from the Missouri Botanical Garden, 98, 205–239. https://www.tropicos.org/reference/9028085	accepted			Plantae	Bryophyta	Andreaeobryopsida			
12200697	7ddf754f-d193-4cc9-b351-99906754a03b	35			Takakiopsida		Takakiopsida	Takakiopsida			class		Goffinet, B., & Buck, W. R. (2004). Systematics of the Bryophyta (mosses): from molecules to a revised classification. Monographs in Systematic Botany from the Missouri Botanical Garden, 98, 205–239. https://www.tropicos.org/reference/9028085	accepted			Plantae	Bryophyta	Takakiopsida			
327	7ddf754f-d193-4cc9-b351-99906754a03b	35			Bryopsida		Bryopsida	Bryopsida			class		McClatchie, A. J. (1897). Seedless plants of southern California. Protophytes—Pteridophytes. Proceedings of the Southern California Academy of Sciences, 1, 337–395. https://www.tropicos.org/reference/100042889	accepted			Plantae	Bryophyta	Bryopsida			
326	7ddf754f-d193-4cc9-b351-99906754a03b	35			Andreaeopsida		Andreaeopsida	Andreaeopsida			class		Trevisan de Saint-Léon, V. B. A. (1876). Carestiaea, nuovo genere di Andreäacee. Atti Della Società Italiana Di Scienze Naturali, 19, 468–480. https://www.tropicos.org/reference/100036555	accepted			Plantae	Bryophyta	Andreaeopsida			
190	7ddf754f-d193-4cc9-b351-99906754a03b	35			Sphagnopsida		Sphagnopsida	Sphagnopsida			class		Schimper, W. P. (1857). In Mémoire pour servir à l’Histoire Naturelle des Sphaignes. Imprimerie Impériale. https://www.tropicos.org/reference/100042883	accepted			Plantae	Bryophyta	Sphagnopsida			
12259753	7ddf754f-d193-4cc9-b351-99906754a03b	35			Polytrichopsida		Polytrichopsida	Polytrichopsida			class		Doweld, A. B. (2001). In Prosyllabus Tracheophytorum, tentamen systematis plantarum vascularium (Tracheophyta). Geos. https://www.tropicos.org/reference/9025952	accepted			Plantae	Bryophyta	Polytrichopsida			
332	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Trebouxiophyceae		Trebouxiophyceae	Trebouxiophyceae			class			accepted			Plantae	Chlorophyta	Trebouxiophyceae			
193	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Pleurastrophyceae		Pleurastrophyceae	Pleurastrophyceae			class			accepted			Plantae	Chlorophyta	Pleurastrophyceae			
336	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Prasinophyceae		Prasinophyceae	Prasinophyceae			class			accepted			Plantae	Chlorophyta	Prasinophyceae			
9723807	7ddf754f-d193-4cc9-b351-99906754a03b	36			Chloropicophyceae		Chloropicophyceae	Chloropicophyceae			class		Lopes dos Santos, A.; Pollina, T.; Gourvil, P.; Corre, E.; Marie, D.; Garrido, J. L.; Rodríguez, F.; Noël, M.-H.; Vaulot, D.; Eikrem, W. (2017). Chloropicophyceae, a new class of picophytoplanktonic prasinophytes. Scientific Reports. 7(1).	accepted			Plantae	Chlorophyta	Chloropicophyceae			
329	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Chlorophyceae		Chlorophyceae	Chlorophyceae			class			accepted			Plantae	Chlorophyta	Chlorophyceae			
8176772	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Mamiellophyceae		Mamiellophyceae	Mamiellophyceae			class			accepted			Plantae	Chlorophyta	Mamiellophyceae			
195	7ea21580-4f06-469d-995b-3f713fdcc37c	36			Ulvophyceae		Ulvophyceae	Ulvophyceae			class			accepted			Plantae	Chlorophyta	Ulvophyceae			
9397464	7ddf754f-d193-4cc9-b351-99906754a03b	36			Chlorodendrophyceae		Chlorodendrophyceae	Chlorodendrophyceae			class			accepted			Plantae	Chlorophyta	Chlorodendrophyceae			
12203163	7ddf754f-d193-4cc9-b351-99906754a03b	36			Palmophyllophyceae		Palmophyllophyceae	Palmophyllophyceae			class		Leliaert, F.; Tronholm, A.; Lemieux, C.; Turmel, M.; DePriest, M. S.; Bhattacharya, D.; Karol, K. G.; Fredericq, S.; Zechman, F. W.; Lopez-Bautista, J. M. (2016). Chloroplast phylogenomic analyses reveal the deepest-branching lineage of the Chlorophyta, Palmophyllophyceae class. nov. Scientific Reports. 6, 25367.	accepted			Plantae	Chlorophyta	Palmophyllophyceae			
